,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12
344,-431.69284,149.63628,-56.90777,62.92687,-49.55758,40.02022,-25.414103,23.32911,-11.539942,8.086598,-0.23591012,-4.735494,8.824274,22.362846,22.362846,22.362846,22.362846,22.362846,-8.085788,2.0251796,-2.8779588,2.239569,2.239569,2.239569,2.239569,2.239569,-24.459166,-24.459166,-24.459166,-24.459166,-24.459166,8.054486,-2.5601842,2.2891474,-2.1463366,-2.1463366,-2.1463366,-2.1463366,-2.1463366
345,-431.75104,150.1062,-57.416424,56.443054,-50.046185,35.54768,-24.577074,21.269825,-12.566085,4.465746,-0.85983694,-3.5402849,10.941316,22.250233,22.250233,22.250233,22.250233,22.250233,-8.214803,2.1829462,-2.3754532,2.6219418,2.6219418,2.6219418,2.6219418,2.6219418,-24.130342,-24.130342,-24.130342,-24.130342,-24.130342,8.168995,-2.5515838,2.18802,-1.8475591,-1.8475591,-1.8475591,-1.8475591,-1.8475591
346,-436.6976,162.19832,-62.47657,71.25987,-46.351627,47.386692,-24.621492,25.232563,-13.655679,6.2824454,-2.2599337,-7.525077,8.976033,22.218456,22.218456,22.218456,22.218456,22.218456,-9.125422,1.4862006,-4.235123,1.3724723,1.3724723,1.3724723,1.3724723,1.3724723,-25.305304,-25.305304,-25.305304,-25.305304,-25.305304,7.946765,-3.3157248,2.512989,-1.7642326,-1.7642326,-1.7642326,-1.7642326,-1.7642326
347,-438.87457,158.65758,-60.028576,68.87501,-45.809563,47.799595,-20.349516,26.775555,-13.316224,4.4719243,-3.0498006,-5.7256727,10.312222,22.747833,22.747833,22.747833,22.747833,22.747833,-8.922407,1.3111415,-4.1624246,1.270119,1.270119,1.270119,1.270119,1.270119,-25.514204,-25.514204,-25.514204,-25.514204,-25.514204,7.4842434,-3.5509675,2.2614722,-1.6820265,-1.6820265,-1.6820265,-1.6820265,-1.6820265
348,-434.90625,158.3678,-66.16762,66.37284,-54.796486,44.3906,-27.84379,28.769287,-14.943052,5.4923463,-5.8247695,-10.094172,8.522727,22.42871,22.42871,22.42871,22.42871,22.42871,-8.434709,2.0469244,-3.730811,1.8430607,1.8430607,1.8430607,1.8430607,1.8430607,-24.503849,-24.503849,-24.503849,-24.503849,-24.503849,8.173691,-3.553369,1.9575346,-2.3156462,-2.3156462,-2.3156462,-2.3156462,-2.3156462
349,-436.545,159.26678,-58.227215,68.93905,-44.31542,45.28136,-22.24683,26.195036,-12.115791,4.894895,-2.7539182,-6.9114423,9.328919,22.446745,22.446745,22.446745,22.446745,22.446745,-9.042879,1.2512276,-4.155989,1.2614104,1.2614104,1.2614104,1.2614104,1.2614104,-25.272545,-25.272545,-25.272545,-25.272545,-25.272545,7.7250743,-3.266984,2.3076653,-1.7256267,-1.7256267,-1.7256267,-1.7256267,-1.7256267
350,-435.68097,161.37761,-60.044678,70.65773,-46.22666,45.421738,-25.620537,25.014706,-12.523084,5.2952237,-3.8757539,-8.703034,8.796562,22.119251,22.119251,22.119251,22.119251,22.119251,-9.207412,1.259805,-4.292432,1.3581444,1.3581444,1.3581444,1.3581444,1.3581444,-25.126543,-25.126543,-25.126543,-25.126543,-25.126543,8.022626,-3.1885548,2.4381523,-1.7745641,-1.7745641,-1.7745641,-1.7745641,-1.7745641
351,-428.30655,155.46568,-62.476925,69.96637,-48.810925,42.784657,-26.390453,23.78353,-14.296345,4.397377,-3.928589,-6.610826,10.877869,21.766426,21.766426,21.766426,21.766426,21.766426,-8.827945,1.4585733,-3.939037,1.935105,1.935105,1.935105,1.935105,1.935105,-24.605513,-24.605513,-24.605513,-24.605513,-24.605513,7.817065,-3.1121213,2.6911848,-1.6439501,-1.6439501,-1.6439501,-1.6439501,-1.6439501
352,-436.95215,154.7593,-61.542904,60.752216,-52.58632,39.65006,-26.289251,23.938396,-13.684533,4.1607623,-2.4133909,-3.9498923,12.278139,22.500216,22.500216,22.500216,22.500216,22.500216,-8.435826,2.14726,-2.7777255,2.6105344,2.6105344,2.6105344,2.6105344,2.6105344,-24.500862,-24.500862,-24.500862,-24.500862,-24.500862,8.2111,-2.946834,2.28521,-1.8465406,-1.8465406,-1.8465406,-1.8465406,-1.8465406
353,-433.00815,158.71925,-58.720512,67.19887,-44.95213,43.52907,-23.761501,23.36126,-12.662825,4.6476307,-2.8670747,-6.774088,9.44064,22.025927,22.025927,22.025927,22.025927,22.025925,-9.076633,1.3361806,-3.9383478,1.4956137,1.4956137,1.4956137,1.4956137,1.4956137,-24.95173,-24.95173,-24.95173,-24.95173,-24.95173,7.895365,-3.0790322,2.432325,-1.6166728,-1.6166728,-1.6166728,-1.6166728,-1.6166728
354,-432.41794,154.95897,-53.893806,65.339905,-40.50443,41.554226,-22.464504,22.109268,-11.657692,4.4736357,-3.385522,-7.5211096,9.078311,22.059414,22.059414,22.059414,22.059414,22.059414,-9.060905,0.9613808,-4.0573616,1.193788,1.193788,1.193788,1.193788,1.193788,-25.088495,-25.088495,-25.088495,-25.088495,-25.088495,7.6732607,-2.8805602,2.3406184,-1.4148372,-1.4148372,-1.4148372,-1.4148372,-1.4148372
355,-435.8807,151.23918,-57.82171,61.22959,-48.953968,41.043587,-22.499012,24.150051,-10.6999235,6.7708216,-3.5864806,-8.583215,6.2123322,22.831919,22.831919,22.831919,22.831919,22.831919,-8.070204,1.8863193,-3.3315868,1.5371772,1.5371772,1.5371772,1.5371772,1.5371772,-24.661325,-24.661325,-24.661325,-24.661325,-24.661325,7.9121656,-3.0833483,1.7428161,-2.3214624,-2.3214624,-2.3214624,-2.3214624,-2.3214624
356,-433.6313,153.73,-61.081142,59.201096,-50.889572,40.70114,-24.8618,24.07546,-13.89051,4.4025073,-2.2478979,-4.649065,10.401496,22.39897,22.39897,22.39897,22.39897,22.39897,-8.332692,2.1384943,-2.8516934,2.2444751,2.2444751,2.2444751,2.2444751,2.2444751,-24.413366,-24.413366,-24.413366,-24.413366,-24.413366,8.03127,-3.0599859,2.103778,-1.8847171,-1.8847171,-1.8847171,-1.8847171,-1.8847171
357,-432.80707,157.15756,-55.950184,66.30965,-42.048267,43.818317,-20.832699,24.304583,-12.708953,3.4866986,-2.5214493,-7.2149105,8.984943,22.15962,22.15962,22.15962,22.15962,22.15962,-9.129239,1.0735165,-4.134288,1.1139629,1.1139629,1.1139629,1.1139629,1.1139629,-25.154028,-25.154028,-25.154028,-25.154028,-25.154028,7.5435534,-3.1428764,2.2691362,-1.5172917,-1.5172917,-1.5172917,-1.5172917,-1.5172917
358,-430.48126,152.33556,-64.239784,68.895935,-47.155643,42.696327,-25.667645,24.847937,-12.539695,5.491388,-3.2221258,-7.6281404,9.111576,22.337467,22.337467,22.337467,22.337467,22.337467,-8.31474,1.7540083,-3.9262946,1.6604995,1.6604995,1.6604995,1.6604995,1.6604995,-24.673157,-24.673157,-24.673157,-24.673157,-24.673157,7.6099925,-3.302076,2.4457104,-1.8476473,-1.8476473,-1.8476473,-1.8476473,-1.8476473
359,-430.90363,153.50136,-62.387974,68.22476,-44.235863,48.19856,-21.20493,27.467016,-12.959342,6.4263606,-1.8600658,-5.591698,10.40623,22.600233,22.600233,22.600233,22.600233,22.600233,-8.3083105,1.6422988,-4.0572877,1.2474445,1.2474445,1.2474445,1.2474445,1.2474445,-25.080347,-25.080347,-25.080347,-25.080347,-25.080347,7.2154393,-3.6386187,2.2197125,-1.6914768,-1.6914768,-1.6914768,-1.6914768,-1.6914768
360,-434.66068,153.28682,-54.986706,68.60467,-41.876205,44.41131,-19.928173,25.878712,-9.165286,7.670462,-1.2754484,-6.313961,10.891379,22.761349,22.761349,22.761349,22.761349,22.761349,-8.475084,1.3155276,-4.009851,1.2998621,1.2998621,1.2998621,1.2998621,1.2998621,-25.23246,-25.23246,-25.23246,-25.23246,-25.23246,7.498531,-3.094046,2.1697805,-1.7712013,-1.7712013,-1.7712013,-1.7712013,-1.7712013
361,-434.88385,163.03394,-61.35983,69.53332,-45.80349,46.490345,-26.073385,25.77052,-13.150121,5.982301,-2.3231137,-6.7949877,9.3368225,22.044577,22.044577,22.044577,22.044577,22.044577,-9.1895485,1.5013454,-4.049415,1.4736263,1.4736263,1.4736263,1.4736263,1.4736263,-25.06534,-25.06534,-25.06534,-25.06534,-25.06534,8.096437,-3.224786,2.492197,-1.7160665,-1.7160665,-1.7160665,-1.7160665,-1.7160665
362,-429.06717,156.17319,-65.21477,71.18286,-51.10827,45.074028,-26.382471,23.799332,-14.746986,3.4109492,-3.9478626,-7.747034,7.5190883,21.861916,21.861916,21.861916,21.861916,21.861916,-8.8281145,1.5533292,-4.0988173,1.6754513,1.6754513,1.6754513,1.6754513,1.6754513,-24.650244,-24.650244,-24.650244,-24.650244,-24.650244,7.715645,-3.3133173,2.6539927,-1.9138539,-1.9138539,-1.9138539,-1.9138539,-1.9138539
363,-436.37753,161.70552,-60.42212,70.16155,-44.840714,45.814796,-22.56229,25.688814,-12.139642,5.56463,-4.054149,-8.863127,7.928523,22.337906,22.337906,22.337906,22.337906,22.337906,-9.106386,1.2826213,-4.396945,1.0655879,1.0655879,1.0655879,1.0655879,1.0655879,-25.232964,-25.232964,-25.232964,-25.232964,-25.232964,7.8752904,-3.4279761,2.249379,-1.8408308,-1.8408308,-1.8408308,-1.8408308,-1.8408308
364,-440.71936,159.1874,-63.746857,63.680996,-52.862682,43.94209,-27.288347,24.01381,-16.07119,4.3491735,-3.582366,-3.890953,13.279924,22.4375,22.4375,22.4375,22.4375,22.4375,-8.834765,1.93862,-3.173592,2.4803104,2.4803104,2.4803104,2.4803104,2.4803104,-25.003862,-25.003862,-25.003862,-25.003862,-25.003862,8.230443,-3.1753666,2.4881206,-1.6054989,-1.6054989,-1.6054989,-1.6054989,-1.6054989
365,-429.74112,153.44284,-52.86272,62.76415,-40.258854,39.503456,-19.71905,21.973803,-10.674956,5.2390437,-2.6322148,-7.336513,7.555674,22.081404,22.081404,22.081404,22.081404,22.081404,-8.788213,1.1664141,-3.7834578,1.1362853,1.1362853,1.1362853,1.1362853,1.1362853,-24.797514,-24.797514,-24.797514,-24.797514,-24.797514,7.683941,-2.859519,2.1017714,-1.6468173,-1.6468173,-1.6468173,-1.6468173,-1.6468173
366,-429.4634,148.76758,-58.851227,64.98685,-45.481842,43.64665,-24.138445,24.66984,-12.45724,4.837711,-3.9443867,-8.394989,8.92512,22.396948,22.396948,22.396948,22.396948,22.396948,-8.263803,1.4375391,-3.914194,1.3676487,1.3676487,1.3676487,1.3676487,1.3676487,-24.746605,-24.746605,-24.746605,-24.746605,-24.746605,7.3488035,-3.2134285,2.1200073,-1.7416613,-1.7416613,-1.7416613,-1.7416613,-1.7416613
367,-432.3836,159.1451,-57.355152,67.94416,-43.85262,43.358986,-21.832914,23.668118,-12.497582,5.7583647,-3.0429823,-6.9719205,9.484466,21.992874,21.992874,21.992874,21.992874,21.992874,-9.091777,1.2285082,-4.0516887,1.3670955,1.3670955,1.3670955,1.3670955,1.3670955,-25.018566,-25.018566,-25.018566,-25.018566,-25.018566,7.8894024,-3.0892444,2.3728805,-1.6426195,-1.6426195,-1.6426195,-1.6426195,-1.6426195
368,-439.3717,156.59512,-55.95038,69.19842,-43.617233,46.082443,-19.400146,25.152657,-11.719216,6.046158,-3.3550932,-7.34998,11.053945,22.771118,22.771118,22.771118,22.771118,22.771118,-8.889613,1.0631768,-4.296647,1.1895175,1.1895175,1.1895175,1.1895175,1.1895175,-25.634064,-25.634064,-25.634064,-25.634064,-25.634064,7.521876,-3.2773666,2.1902537,-1.63333,-1.63333,-1.63333,-1.63333,-1.63333
369,-436.30057,154.1714,-62.363525,62.213646,-52.338573,40.13991,-25.784159,25.386396,-13.624675,4.997485,-2.9214127,-4.5571103,12.690626,22.590559,22.590559,22.590559,22.590559,22.590559,-8.292987,2.146571,-2.949282,2.5227053,2.5227053,2.5227053,2.5227053,2.5227053,-24.521774,-24.521774,-24.521774,-24.521774,-24.521774,8.115367,-3.0910356,2.2265935,-1.8949152,-1.8949152,-1.8949152,-1.8949152,-1.8949152
370,-434.39368,150.66858,-60.583054,69.691414,-50.168396,42.889957,-27.074022,26.75168,-13.901983,4.2755527,-0.19298722,-4.3370357,10.167412,22.507212,22.507212,22.507212,22.507212,22.507212,-8.4719,1.6951205,-3.5040724,2.1824698,2.1824698,2.1824698,2.1824698,2.1824698,-24.934189,-24.934189,-24.934189,-24.934189,-24.934189,7.5775275,-2.8437765,2.7307951,-1.9078882,-1.9078882,-1.9078882,-1.9078882,-1.9078882
371,-434.55054,155.88283,-61.499786,72.93931,-46.31734,49.219845,-24.233685,27.951464,-13.038231,7.123542,-4.9384108,-9.159842,8.793346,22.55113,22.55113,22.55113,22.55113,22.55113,-8.625742,1.2348007,-4.6209493,1.0511053,1.0511053,1.0511053,1.0511053,1.0511053,-25.346615,-25.346615,-25.346615,-25.346615,-25.346615,7.4680877,-3.5762415,2.2746341,-1.8882804,-1.8882804,-1.8882804,-1.8882804,-1.8882804
372,-425.8702,148.05904,-61.132153,66.36964,-41.055035,38.43273,-20.65738,22.322655,-11.15012,7.197372,-2.5201616,-7.932782,9.6264105,22.24473,22.24473,22.24473,22.24473,22.24473,-8.019948,1.6771821,-3.9094753,1.4129732,1.4129732,1.4129732,1.4129732,1.4129732,-24.56736,-24.56736,-24.56736,-24.56736,-24.56736,7.385545,-3.180408,2.2953227,-1.6448475,-1.6448475,-1.6448475,-1.6448475,-1.6448475
373,-428.34497,152.42088,-54.105133,61.540867,-38.053707,41.730644,-18.614265,22.880608,-11.222266,4.283614,-2.9044478,-8.729422,7.8628826,22.184025,22.184025,22.184025,22.184025,22.184025,-8.69636,1.1307305,-4.052257,0.7518134,0.7518134,0.7518134,0.7518134,0.7518134,-24.877832,-24.877832,-24.877832,-24.877832,-24.877832,7.324253,-3.17618,1.8907104,-1.4708469,-1.4708469,-1.4708469,-1.4708469,-1.4708469
374,-438.23032,150.06505,-50.81846,66.85516,-37.37599,41.636692,-16.284817,25.600992,-7.393839,6.018876,-1.6996095,-5.7194777,10.551629,23.230043,23.230043,23.230043,23.230043,23.230043,-8.455466,0.964919,-4.093568,0.98717123,0.98717123,0.98717123,0.98717123,0.98717123,-25.558073,-25.558073,-25.558073,-25.558073,-25.558073,7.1487327,-3.0726695,2.0509584,-1.6135222,-1.6135222,-1.6135222,-1.6135222,-1.6135222
375,-432.33896,157.34822,-56.448807,67.09036,-41.849205,43.082214,-20.946014,24.141903,-11.248772,5.8153415,-3.0181162,-9.091164,7.8593802,22.195654,22.195654,22.195654,22.195654,22.195654,-8.925419,1.2026376,-4.2178226,0.9973907,0.9973907,0.9973907,0.9973907,0.9973907,-25.0364,-25.0364,-25.0364,-25.0364,-25.0364,7.728816,-3.1468394,2.1281366,-1.7453732,-1.7453732,-1.7453732,-1.7453732,-1.7453732
376,-426.90393,145.43498,-49.681473,53.097664,-41.544697,35.37139,-17.688757,22.773418,-7.473798,3.9048946,-5.4336076,-8.382851,8.582956,22.599916,22.599916,22.599916,22.599916,22.599916,-7.9381647,1.4159496,-3.1717803,1.2481611,1.2481611,1.2481611,1.2481611,1.2481611,-24.06761,-24.06761,-24.06761,-24.06761,-24.06761,7.5194845,-3.0016081,1.25812,-1.8465052,-1.8465052,-1.8465052,-1.8465052,-1.8465052
377,-427.05133,141.0879,-44.353786,54.46865,-32.231956,36.25561,-10.625641,20.966337,-6.752206,1.4113815,-2.097223,-5.0233436,9.054533,22.834583,22.834583,22.834583,22.834583,22.834583,-8.188328,0.75874454,-3.5563133,0.6468496,0.6468496,0.6468496,0.6468496,0.6468496,-24.826748,-24.826748,-24.826748,-24.826748,-24.826748,6.5632577,-2.9390802,1.5561148,-1.2422861,-1.2422861,-1.2422861,-1.2422861,-1.2422861
378,-434.495,158.89763,-57.065556,68.07307,-42.288673,44.698547,-22.051067,22.061058,-13.040034,4.970702,-2.599481,-8.000164,8.13757,22.032743,22.032743,22.032743,22.032743,22.032743,-9.256959,1.0736165,-4.2611666,1.090361,1.090361,1.090361,1.090361,1.090361,-25.330479,-25.330479,-25.330479,-25.330479,-25.330479,7.7409215,-3.053197,2.4367917,-1.5170499,-1.5170499,-1.5170499,-1.5170499,-1.5170499
379,-437.37726,152.5976,-56.195065,60.875053,-48.862972,39.95343,-23.56387,25.723246,-11.428036,6.637236,-4.427889,-8.591499,7.7908344,22.79191,22.79191,22.79191,22.79191,22.79191,-8.242414,1.7499156,-3.3176253,1.6694398,1.6694398,1.6694398,1.6694398,1.6694398,-24.712242,-24.712242,-24.712242,-24.712242,-24.712242,8.061937,-3.003798,1.7285187,-2.2253675,-2.2253675,-2.2253675,-2.2253675,-2.2253675
380,-425.34122,152.96402,-78.062225,56.425087,-47.75089,37.863995,-26.967579,22.21894,-14.794715,3.5567527,-3.7589607,-6.1907754,7.9267545,22.226316,22.226316,22.226316,22.226316,22.226316,-7.590925,3.1479225,-2.915488,1.9716885,1.9716885,1.9716885,1.9716885,1.9716885,-23.604294,-23.604294,-23.604294,-23.604294,-23.604294,7.8276296,-4.0104194,2.1216578,-1.7096177,-1.7096177,-1.7096177,-1.7096177,-1.7096177
381,-432.78156,160.64378,-59.813488,68.22034,-44.01829,45.058548,-23.41472,23.066832,-13.942553,4.2003965,-3.3790536,-8.067145,8.223819,21.871016,21.871016,21.871016,21.871016,21.871016,-9.297736,1.1972946,-4.2579393,1.1799377,1.1799377,1.1799377,1.1799377,1.1799377,-25.11223,-25.11223,-25.11223,-25.11223,-25.11223,7.823025,-3.22207,2.4505918,-1.5446906,-1.5446906,-1.5446906,-1.5446906,-1.5446906
382,-433.32193,153.88712,-61.237083,60.786644,-52.38354,41.254128,-23.669302,24.512775,-14.921345,4.378752,-1.939147,-3.7802477,12.984182,22.351374,22.351374,22.351374,22.351374,22.351374,-8.381995,2.1025186,-2.8656197,2.494901,2.494901,2.494901,2.494901,2.494901,-24.480051,-24.480051,-24.480051,-24.480051,-24.480051,7.9734974,-3.0714045,2.2005253,-1.79378,-1.79378,-1.79378,-1.79378,-1.79378
383,-430.61774,129.7986,-64.19436,70.72458,-55.21412,42.946323,-27.102224,25.981829,-15.942188,1.6761422,-1.7885559,-13.407464,4.940608,23.227633,23.227633,23.227633,23.227633,23.227633,-7.151782,1.7342879,-4.127197,1.6313199,1.6313199,1.6313199,1.6313199,1.6313199,-24.915508,-24.915508,-24.915508,-24.915508,-24.915508,6.249214,-3.0329008,2.296535,-2.4266272,-2.4266272,-2.4266272,-2.4266272,-2.4266272
384,-433.99,155.86783,-63.47079,61.25417,-53.600895,39.47715,-25.993774,24.238743,-14.96201,5.3888044,-1.4943553,-3.4866493,12.552553,22.240028,22.240028,22.240028,22.240028,22.240028,-8.380225,2.3724835,-2.6631432,2.7645216,2.7645216,2.7645216,2.7645216,2.7645216,-24.317333,-24.317333,-24.317333,-24.317333,-24.317333,8.324198,-2.9595556,2.3471205,-1.9089679,-1.9089679,-1.9089679,-1.9089679,-1.9089679
385,-437.30423,152.42197,-59.740112,69.73453,-47.483288,48.985764,-23.508968,26.078753,-9.428645,5.0970817,-3.5631769,-10.035044,6.84579,23.06977,23.06977,23.06977,23.06977,23.06977,-8.361706,1.3999614,-4.35025,0.98606336,0.98606336,0.98606336,0.98606336,0.98606336,-25.241562,-25.241562,-25.241562,-25.241562,-25.241562,7.3311663,-3.4616728,1.9912596,-2.1429307,-2.1429307,-2.1429307,-2.1429307,-2.1429307
386,-436.54865,156.99411,-65.850464,64.27114,-51.9626,45.388454,-26.709227,26.176199,-15.505528,5.2276955,-4.4028826,-4.368818,12.603545,22.518642,22.518642,22.518642,22.518642,22.518642,-8.449456,2.0393646,-3.349975,2.2109492,2.2109492,2.2109492,2.2109492,2.2109492,-24.80478,-24.80478,-24.80478,-24.80478,-24.80478,7.962753,-3.5135744,2.3201392,-1.7094694,-1.7094694,-1.7094694,-1.7094694,-1.7094694
387,-436.32968,154.56087,-63.306347,60.70159,-50.789055,42.41931,-23.050577,24.221596,-14.796533,4.447996,-4.018623,-5.095202,12.698301,22.6224,22.6224,22.6224,22.6224,22.6224,-8.335726,2.0362906,-3.1760745,2.1616032,2.1616032,2.1616032,2.1616032,2.1616032,-24.732632,-24.732632,-24.732632,-24.732632,-24.732632,7.8637013,-3.4117992,2.0721984,-1.6886821,-1.6886821,-1.6886821,-1.6886821,-1.6886821
388,-425.7003,143.7193,-69.31978,67.75627,-48.51809,43.348988,-25.219015,25.106722,-12.419609,6.1429124,-3.1604033,-7.771663,8.869267,22.684654,22.684654,22.684654,22.684654,22.684654,-7.3600845,2.229202,-3.7941904,1.6890148,1.6890148,1.6890148,1.6890148,1.6890148,-24.345654,-24.345654,-24.345654,-24.345654,-24.345654,7.072756,-3.6450562,2.2935207,-1.984723,-1.984723,-1.984723,-1.984723,-1.984723
389,-431.5991,149.91815,-60.09833,63.99619,-51.341686,39.912712,-26.32635,25.64706,-9.549286,5.245062,-4.2025256,-9.48126,2.2922924,22.64744,22.64744,22.64744,22.64744,22.64744,-7.978802,1.9441499,-3.4175093,1.5033275,1.5033275,1.5033275,1.5033275,1.5033275,-24.18056,-24.18056,-24.18056,-24.18056,-24.18056,7.9263916,-3.0662265,1.8902401,-2.7063036,-2.7063036,-2.7063036,-2.7063036,-2.7063036
390,-440.95267,157.86823,-56.205498,69.700035,-44.115887,45.271023,-21.895605,26.645226,-11.521,5.195148,-4.049505,-7.8130717,9.697711,22.80414,22.80414,22.80414,22.80414,22.80414,-9.008802,1.0278881,-4.3271737,1.1707371,1.1707371,1.1707371,1.1707371,1.1707371,-25.595346,-25.595346,-25.595346,-25.595346,-25.595346,7.657363,-3.2520409,2.2232156,-1.7420102,-1.7420102,-1.7420102,-1.7420102,-1.7420102
391,-431.8127,147.49965,-54.864315,55.27554,-46.765167,38.270157,-20.871359,23.776371,-10.223003,4.0769215,-5.4567184,-8.539532,9.250446,22.769493,22.769493,22.769493,22.769493,22.769493,-7.9478583,1.7104179,-3.1512175,1.579387,1.579387,1.579387,1.579387,1.579387,-24.301203,-24.301203,-24.301203,-24.301203,-24.301203,7.663496,-3.1493077,1.4228466,-1.9496084,-1.9496084,-1.9496084,-1.9496084,-1.9496084
392,-439.61963,165.83788,-61.857056,71.22655,-45.938347,47.656708,-25.19636,25.737957,-13.282007,6.8620195,-2.0009315,-7.873231,8.147951,22.246704,22.246704,22.246704,22.246704,22.246704,-9.340224,1.495414,-4.237698,1.2878382,1.2878382,1.2878382,1.2878382,1.2878382,-25.42432,-25.42432,-25.42432,-25.42432,-25.42432,8.203601,-3.2714782,2.4708683,-1.8411858,-1.8411858,-1.8411858,-1.8411858,-1.8411858
393,-431.4495,154.44238,-62.105377,67.60927,-40.832294,42.603195,-24.32686,24.319061,-9.81113,6.4328494,-4.844877,-7.204488,12.516528,22.445574,22.445574,22.445574,22.445574,22.445574,-8.4205065,1.487849,-4.1519623,1.4174999,1.4174999,1.4174999,1.4174999,1.4174999,-24.825705,-24.825705,-24.825705,-24.825705,-24.825705,7.6218743,-3.468195,2.323095,-1.3814642,-1.3814642,-1.3814642,-1.3814642,-1.3814642
394,-442.19226,155.67992,-51.493793,70.16715,-42.711315,43.774826,-21.443533,25.751143,-11.22731,6.3860044,-3.9101698,-7.585232,11.2635565,22.796362,22.796362,22.796362,22.796362,22.796362,-9.065674,0.7322563,-4.3194585,1.2920151,1.2920151,1.2920151,1.2920151,1.2920151,-25.81173,-25.81173,-25.81173,-25.81173,-25.81173,7.6765966,-2.893941,2.3052776,-1.6150774,-1.6150774,-1.6150774,-1.6150774,-1.6150774
395,-442.0736,154.0433,-54.511246,68.76498,-42.30166,46.00255,-19.462248,26.508764,-10.917422,6.667358,-2.8358424,-5.635094,11.470995,23.155945,23.155945,23.155945,23.155945,23.155945,-8.673256,1.0613908,-4.155473,1.2264849,1.2264849,1.2264849,1.2264849,1.2264849,-25.829245,-25.829245,-25.829245,-25.829245,-25.829245,7.3801804,-3.236768,2.2004201,-1.6189336,-1.6189336,-1.6189336,-1.6189336,-1.6189336
396,-438.87347,153.50085,-58.85877,63.80852,-49.514538,41.747208,-24.797934,25.120613,-11.61339,8.308234,-2.846219,-9.364187,5.0247264,22.832666,22.832666,22.832666,22.832666,22.832666,-8.194893,1.9454173,-3.4396546,1.5318987,1.5318987,1.5318987,1.5318987,1.5318987,-24.887846,-24.887846,-24.887846,-24.887846,-24.887846,8.126156,-2.9755266,1.8918891,-2.4543355,-2.4543355,-2.4543355,-2.4543355,-2.4543355
397,-434.89493,160.54005,-61.301533,71.721405,-45.619934,46.311893,-24.88438,25.512085,-12.961201,6.7956634,-3.232312,-8.306787,9.678355,22.16793,22.16793,22.16793,22.16793,22.16793,-9.027328,1.3669553,-4.3343196,1.3654139,1.3654139,1.3654139,1.3654139,1.3654139,-25.199755,-25.199755,-25.199755,-25.199755,-25.199755,7.9221396,-3.2727253,2.4716804,-1.7432958,-1.7432958,-1.7432958,-1.7432958,-1.7432958
398,-429.83258,146.99124,-52.987152,53.46314,-45.145367,37.119602,-21.097883,19.19537,-13.558837,2.4254794,-2.3009644,-3.777037,11.367268,22.152372,22.152372,22.152372,22.152372,22.152372,-8.407769,1.5813433,-2.7046115,2.0697427,2.0697427,2.0697427,2.0697427,2.0697427,-24.450157,-24.450157,-24.450157,-24.450157,-24.450157,7.6197433,-2.6463423,2.0519106,-1.345402,-1.345402,-1.345402,-1.345402,-1.345402
399,-434.0052,164.70715,-51.94068,54.688488,-34.85903,39.931057,-18.07111,22.503498,-7.098712,4.212751,-0.93498963,-6.952823,8.832853,22.233278,22.233278,22.233278,22.233278,22.233278,-9.250563,1.5114772,-3.4209557,0.8349565,0.8349565,0.8349565,0.8349565,0.8349565,-24.657341,-24.657341,-24.657341,-24.657341,-24.657341,8.225405,-3.1006784,1.5383269,-1.4243258,-1.4243258,-1.4243258,-1.4243258,-1.4243258
400,-432.41183,158.72641,-60.01691,64.392815,-39.257446,47.8668,-21.207819,28.348894,-10.369493,5.7108107,-1.946842,-7.219123,8.477794,22.635483,22.635483,22.635483,22.635483,22.635483,-8.619306,1.5748711,-4.1331596,0.6927844,0.6927844,0.6927844,0.6927844,0.6927844,-25.025578,-25.025578,-25.025578,-25.025578,-25.025578,7.446271,-3.720248,1.8477249,-1.6529965,-1.6529965,-1.6529965,-1.6529965,-1.6529965
401,-440.1039,172.33633,-59.673615,61.929688,-40.1017,44.962135,-20.723516,25.367352,-10.813191,3.6338015,-3.5517654,-7.5845995,7.564112,22.286476,22.286476,22.286476,22.286476,22.286476,-9.699589,1.4763662,-4.019228,0.7605499,0.7605499,0.7605499,0.7605499,0.7605499,-25.137886,-25.137886,-25.137886,-25.137886,-25.137886,8.376983,-3.6475716,1.8530253,-1.5843359,-1.5843359,-1.5843359,-1.5843359,-1.5843359
402,-440.271,169.64008,-57.89719,61.48813,-39.189327,43.976173,-18.580788,26.094038,-10.35641,3.453906,-3.5529156,-8.735049,7.7084384,22.502352,22.502352,22.502352,22.502352,22.502352,-9.538366,1.3843021,-4.113394,0.6145501,0.6145501,0.6145501,0.6145501,0.6145501,-25.205004,-25.205004,-25.205004,-25.205004,-25.205004,8.161835,-3.6563218,1.6634232,-1.6296412,-1.6296412,-1.6296412,-1.6296412,-1.6296412
