,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12,target
333,-429.2271,136.42744,-38.764183,58.906414,-27.95611,34.98466,-31.060144,15.319265,-6.8706865,4.8786807,1.1022347,-0.7785923,8.05382,21.959791,21.959791,21.959791,21.959791,21.959791,-8.679882,0.33146536,-3.1264582,1.5105689,1.5105689,1.5105689,1.5105689,1.5105689,-25.166542,-25.166542,-25.166542,-25.166542,-25.166542,7.2443833,-1.2194554,3.1582987,-0.6149561,-0.6149561,-0.6149561,-0.6149561,-0.6149561,0
334,-423.7788,129.5783,-37.956318,61.811172,-28.20437,42.50653,-27.378021,20.898739,-9.393987,2.5752904,-1.0718899,0.43834314,13.292079,22.222544,22.222544,22.222544,22.222544,22.222544,-8.388725,-0.23594931,-3.7662053,1.2345008,1.2345008,1.2345008,1.2345008,1.2345008,-25.459173,-25.459173,-25.459173,-25.459173,-25.459173,6.064803,-1.8866383,2.9968557,-0.21755308,-0.21755308,-0.21755308,-0.21755308,-0.21755308,0
335,-439.50342,133.58362,-29.571712,66.345436,-24.440948,38.842567,-30.636272,19.973372,-4.6188636,5.8759847,-2.0931954,-4.7148314,9.716654,22.817924,22.817924,22.817924,22.817924,22.817924,-8.915191,-0.8453219,-4.2852263,0.815783,0.815783,0.815783,0.815783,0.815783,-26.359823,-26.359823,-26.359823,-26.359823,-26.359823,6.784515,-1.1595985,2.9914272,-0.55976653,-0.55976653,-0.55976653,-0.55976653,-0.55976653,0
336,-430.7866,129.69817,-36.13763,56.36016,-34.78154,36.6246,-34.222965,22.854494,-6.1888814,3.573688,-3.5545986,1.1314728,17.699999,22.699226,22.699226,22.699226,22.699226,22.699226,-8.018407,0.25646535,-2.7550278,2.425045,2.425045,2.425045,2.425045,2.425045,-24.869415,-24.869415,-24.869415,-24.869415,-24.869415,7.0177355,-1.4951675,2.7050605,-0.5135749,-0.5135749,-0.5135749,-0.5135749,-0.5135749,0
337,-431.54016,128.64468,-36.187687,55.65562,-35.619907,37.169422,-32.78209,24.098232,-6.155174,4.3284154,-3.1991148,0.7260598,16.897543,22.937094,22.937094,22.937094,22.937094,22.937094,-7.7907414,0.3971825,-2.6918495,2.3355975,2.3355975,2.3355975,2.3355975,2.3355975,-24.892075,-24.892075,-24.892075,-24.892075,-24.892075,6.9442887,-1.5901513,2.49987,-0.71700805,-0.71700805,-0.71700805,-0.71700805,-0.71700805,0
338,-428.09106,143.17651,-35.697258,61.828785,-27.282436,33.62373,-30.581083,15.57218,-7.7364707,3.2475793,-1.4180163,-2.661094,10.001459,21.343878,21.343878,21.343878,21.343878,21.343878,-9.527421,-0.29310447,-3.6378992,1.4380441,1.4380441,1.4380441,1.4380441,1.4380441,-25.192095,-25.192095,-25.192095,-25.192095,-25.192095,7.5494285,-1.1433997,3.248434,-0.38169396,-0.38169396,-0.38169396,-0.38169396,-0.38169396,0
339,-428.85236,138.929,-36.93226,65.41041,-26.50931,36.64635,-31.011457,15.788025,-8.521327,2.6300871,-1.1042914,-2.144779,10.256018,21.58298,21.58298,21.58298,21.58298,21.58298,-9.395163,-0.49852425,-3.992468,1.2890719,1.2890719,1.2890719,1.2890719,1.2890719,-25.59453,-25.59453,-25.59453,-25.59453,-25.59453,7.0147576,-1.2546538,3.5069864,-0.21501417,-0.21501417,-0.21501417,-0.21501417,-0.21501417,0
340,-430.1678,128.57051,-35.931084,58.216072,-36.929413,36.800137,-34.685444,24.746002,-3.0141585,7.2088656,-4.8090334,-4.9949994,9.343182,22.970272,22.970272,22.970272,22.970272,22.970272,-7.5231996,0.45404926,-3.0665734,1.6986775,1.6986775,1.6986775,1.6986775,1.6986775,-24.605268,-24.605268,-24.605268,-24.605268,-24.605268,7.2445,-1.5492979,2.1470175,-1.5514551,-1.5514551,-1.5514551,-1.5514551,-1.5514551,0
341,-439.79364,132.90839,-28.224678,67.96392,-23.766678,38.278534,-31.201117,20.626244,-4.628429,5.077694,-2.5391858,-3.3141198,10.491101,22.802937,22.802937,22.802937,22.802937,22.802937,-9.044064,-1.0882084,-4.3543115,0.9004744,0.9004744,0.9004744,0.9004744,0.9004744,-26.459864,-26.459864,-26.459864,-26.459864,-26.459864,6.6965346,-1.0828894,3.1943312,-0.4360199,-0.4360199,-0.4360199,-0.4360199,-0.4360199,0
342,-423.5936,135.81947,-38.056744,65.14242,-27.065916,37.248653,-30.402122,17.326204,-7.415849,3.3957033,-0.9766717,-2.6907191,9.608232,21.610777,21.610777,21.610777,21.610777,21.610777,-8.9456835,-0.2923695,-3.963074,1.1966479,1.1966479,1.1966479,1.1966479,1.1966479,-25.211912,-25.211912,-25.211912,-25.211912,-25.211912,6.822406,-1.4221748,3.2977836,-0.43254268,-0.43254268,-0.43254268,-0.43254268,-0.43254268,0
343,-425.90753,137.8399,-36.988712,65.67419,-26.942734,36.31103,-32.408085,15.223174,-8.994871,3.0150387,-0.37806916,-2.116836,10.225375,21.326643,21.326643,21.326643,21.326643,21.326643,-9.361422,-0.44545007,-3.9108145,1.4206789,1.4206789,1.4206789,1.4206789,1.4206789,-25.423258,-25.423258,-25.423258,-25.423258,-25.423258,7.0511208,-1.0949442,3.6215117,-0.20906848,-0.20906848,-0.20906848,-0.20906848,-0.20906848,0
344,-425.63968,137.72534,-36.80456,65.83783,-27.57885,36.091484,-32.063824,16.438961,-7.911673,3.514895,-0.43691674,-1.9045413,10.129232,21.446466,21.446466,21.446466,21.446466,21.446466,-9.224097,-0.36360657,-3.8424118,1.4529,1.4529,1.4529,1.4529,1.4529,-25.304247,-25.304247,-25.304247,-25.304247,-25.304247,7.090031,-1.1366,3.5237553,-0.36852133,-0.36852133,-0.36852133,-0.36852133,-0.36852133,0
345,-442.40472,132.55101,-28.433884,67.73612,-23.417036,37.25015,-31.247536,20.520462,-3.8268986,7.7433395,0.9614055,-1.2706367,10.129745,23.035107,23.035107,23.035107,23.035107,23.035107,-8.794526,-0.6657767,-3.9080782,1.1710922,1.1710922,1.1710922,1.1710922,1.1710922,-26.541039,-26.541039,-26.541039,-26.541039,-26.541039,6.884542,-0.8226653,3.3111525,-0.61005455,-0.61005455,-0.61005455,-0.61005455,-0.61005455,0
346,-422.05856,118.49572,-34.755375,72.07674,-31.530416,43.99237,-35.04601,23.72805,-8.238352,7.0463095,-2.4665222,-3.168003,9.944583,22.37187,22.37187,22.37187,22.37187,22.37187,-7.774326,-0.6602677,-4.3478622,1.2149352,1.2149352,1.2149352,1.2149352,1.2149352,-25.621002,-25.621002,-25.621002,-25.621002,-25.621002,5.8435807,-1.3431356,3.3429213,-0.8158649,-0.8158649,-0.8158649,-0.8158649,-0.8158649,0
347,-430.87158,141.3847,-36.078293,64.282196,-25.756943,34.75887,-30.608427,16.644121,-7.2695937,3.4836586,-0.98244876,-2.8755505,9.850416,21.693377,21.693377,21.693377,21.693377,21.693377,-9.421762,-0.38587144,-3.891985,1.2602946,1.2602946,1.2602946,1.2602946,1.2602946,-25.534235,-25.534235,-25.534235,-25.534235,-25.534235,7.2911305,-1.213874,3.3275197,-0.35985473,-0.35985473,-0.35985473,-0.35985473,-0.35985473,0
348,-431.27667,141.70969,-36.333767,63.06531,-25.814789,34.97008,-29.82334,16.85035,-6.634772,3.5943956,-0.4135695,-2.3075569,10.718974,21.815254,21.815254,21.815254,21.815254,21.815254,-9.330044,-0.24152759,-3.7475104,1.3310953,1.3310953,1.3310953,1.3310953,1.3310953,-25.481924,-25.481924,-25.481924,-25.481924,-25.481924,7.3048825,-1.2709773,3.2291856,-0.36150455,-0.36150455,-0.36150455,-0.36150455,-0.36150455,0
349,-429.22702,131.08195,-37.884308,63.911324,-27.923302,42.5827,-27.580175,20.972124,-10.026435,2.4149556,-0.36581612,1.2664841,13.805572,22.429209,22.429209,22.429209,22.429209,22.429209,-8.610495,-0.33719963,-3.8448107,1.3139733,1.3139733,1.3139733,1.3139733,1.3139733,-25.893799,-25.893799,-25.893799,-25.893799,-25.893799,6.0938873,-1.8007578,3.2182758,-0.13384391,-0.13384391,-0.13384391,-0.13384391,-0.13384391,0
350,-428.9667,138.30882,-35.797153,66.38039,-26.612823,35.801605,-31.448074,17.301226,-7.125285,4.343269,-0.66371804,-2.717927,9.868676,21.707705,21.707705,21.707705,21.707705,21.707705,-9.214003,-0.4183819,-3.9523304,1.3163027,1.3163027,1.3163027,1.3163027,1.3163027,-25.515543,-25.515543,-25.515543,-25.515543,-25.515543,7.132796,-1.1465814,3.420296,-0.44546914,-0.44546914,-0.44546914,-0.44546914,-0.44546914,0
351,-408.11514,127.130486,-49.626694,61.008926,-36.866104,33.66541,-36.879456,18.056553,-10.276369,2.4059887,-2.1256547,-0.8950812,10.750315,21.03807,21.03807,21.03807,21.03807,21.03807,-7.7794185,0.86276597,-2.9885073,2.3440206,2.3440206,2.3440206,2.3440206,2.3440206,-23.547068,-23.547068,-23.547068,-23.547068,-23.547068,6.8301783,-1.6660299,3.3813682,-0.71892804,-0.71892804,-0.71892804,-0.71892804,-0.71892804,0
352,-437.60056,128.8377,-36.29844,54.328663,-34.770443,33.884018,-35.199757,21.837025,-6.2464576,5.211225,0.6885094,5.5430975,19.394781,23.102785,23.102785,23.102785,23.102785,23.102785,-7.829376,0.759941,-1.9526281,3.1131477,3.1131477,3.1131477,3.1131477,3.1131477,-25.119513,-25.119513,-25.119513,-25.119513,-25.119513,7.268492,-1.0723511,3.014976,-0.4617529,-0.4617529,-0.4617529,-0.4617529,-0.4617529,0
353,-433.7427,134.897,-34.25726,66.88588,-24.288492,33.25455,-31.919003,19.229568,-4.623755,6.172591,-0.5288705,-1.4145769,11.962487,22.341978,22.341978,22.341978,22.341978,22.341978,-8.815671,-0.36536363,-3.8131938,1.511997,1.511997,1.511997,1.511997,1.511997,-25.719875,-25.719875,-25.719875,-25.719875,-25.719875,7.0980396,-1.0501176,3.4214141,-0.43728778,-0.43728778,-0.43728778,-0.43728778,-0.43728778,0
354,-425.31573,136.37157,-38.2047,65.958786,-26.448593,37.27074,-31.345465,18.028185,-7.631016,4.0614443,-0.15521118,-1.9198021,10.283654,21.678986,21.678986,21.678986,21.678986,21.678986,-8.971292,-0.25169116,-3.9223058,1.2961855,1.2961855,1.2961855,1.2961855,1.2961855,-25.349003,-25.349003,-25.349003,-25.349003,-25.349003,6.8754606,-1.3516699,3.4161124,-0.38108158,-0.38108158,-0.38108158,-0.38108158,-0.38108158,0
355,-424.04797,136.29984,-38.443474,65.889015,-27.008877,36.955482,-31.932371,16.650654,-8.790721,3.0672033,0.016460184,-1.4965068,10.115269,21.436169,21.436169,21.436169,21.436169,21.436169,-9.122875,-0.30823696,-3.8850164,1.3909137,1.3909137,1.3909137,1.3909137,1.3909137,-25.311693,-25.311693,-25.311693,-25.311693,-25.311693,6.870589,-1.2543787,3.578228,-0.27893952,-0.27893952,-0.27893952,-0.27893952,-0.27893952,0
356,-415.61493,133.98528,-50.456577,74.500244,-45.808006,52.14429,-19.646542,29.677784,-6.93404,11.593619,-2.6478112,7.181035,8.369719,22.68442,22.68442,22.68442,22.68442,22.68442,-7.0413747,0.9632769,-3.4697516,1.6289071,1.6289071,1.6289071,1.6289071,1.6289071,-24.592428,-24.592428,-24.592428,-24.592428,-24.592428,6.300632,-3.1609824,2.8058355,-2.202539,-2.202539,-2.202539,-2.202539,-2.202539,0
357,-416.03207,135.27179,-51.895767,73.062065,-53.67878,48.999104,-26.277443,30.176094,-8.128392,11.99603,-0.96114695,12.600393,14.862122,22.39169,22.39169,22.39169,22.39169,22.39169,-7.0028586,1.546969,-2.325848,3.2903333,3.2903333,3.2903333,3.2903333,3.2903333,-24.013931,-24.013931,-24.013931,-24.013931,-24.013931,7.0491304,-2.6202576,3.2672849,-2.1474447,-2.1474447,-2.1474447,-2.1474447,-2.1474447,0
358,-421.16806,133.00648,-50.379993,73.64483,-53.057564,48.875866,-25.349718,33.459877,-3.6489182,14.715009,-4.6144457,6.4532323,10.203304,23.278805,23.278805,23.278805,23.278805,23.278805,-6.4272456,1.4945673,-2.834299,2.475021,2.475021,2.475021,2.475021,2.475021,-24.124401,-24.124401,-24.124401,-24.124401,-24.124401,7.048849,-2.9445603,2.4980388,-2.8547554,-2.8547554,-2.8547554,-2.8547554,-2.8547554,0
359,-399.5112,128.25203,-60.834476,73.83352,-46.335217,46.677807,-28.915167,26.838099,-8.241236,15.088121,-2.2609384,2.787265,6.47608,21.625349,21.625349,21.625349,21.625349,21.625349,-6.1907783,1.9067702,-3.241127,2.0188673,2.0188673,2.0188673,2.0188673,2.0188673,-23.236858,-23.236858,-23.236858,-23.236858,-23.236858,6.645718,-2.985012,3.0432432,-2.3123648,-2.3123648,-2.3123648,-2.3123648,-2.3123648,0
360,-417.1578,131.70062,-50.364902,76.41303,-46.089443,53.147343,-19.199183,30.876785,-8.581416,10.587577,-2.9909577,7.27216,8.416087,22.84833,22.84833,22.84833,22.84833,22.84833,-7.054733,0.7460818,-3.6961634,1.5420636,1.5420636,1.5420636,1.5420636,1.5420636,-24.90667,-24.90667,-24.90667,-24.90667,-24.90667,5.9742136,-3.2294793,2.9101248,-2.1377969,-2.1377969,-2.1377969,-2.1377969,-2.1377969,0
361,-411.10287,133.54973,-49.11898,73.37117,-54.03497,46.02872,-26.078684,30.455307,-5.4720817,14.479693,-3.844883,4.6133776,8.97308,22.199635,22.199635,22.199635,22.199635,22.199635,-6.720248,1.4329053,-2.7825394,2.604636,2.604636,2.604636,2.604636,2.604636,-23.514244,-23.514244,-23.514244,-23.514244,-23.514244,7.301801,-2.5338323,2.6441514,-2.8621278,-2.8621278,-2.8621278,-2.8621278,-2.8621278,0
362,-417.9699,138.78877,-49.386837,77.176445,-45.71499,48.552296,-23.581968,25.938053,-7.927826,11.7303095,-3.9910467,4.2445,5.6115875,22.076696,22.076696,22.076696,22.076696,22.076696,-7.736676,0.6367473,-3.7424297,1.622617,1.622617,1.622617,1.622617,1.622617,-24.699972,-24.699972,-24.699972,-24.699972,-24.699972,6.916489,-2.6791937,3.1742182,-2.1959722,-2.1959722,-2.1959722,-2.1959722,-2.1959722,0
363,-410.77908,128.71019,-50.951958,77.595406,-45.8318,53.770664,-20.889887,30.522425,-9.3028965,11.785637,-3.4547813,7.1204505,8.41689,22.46068,22.46068,22.46068,22.46068,22.46068,-6.865918,0.7061494,-3.7858639,1.552959,1.552959,1.552959,1.552959,1.552959,-24.65264,-24.65264,-24.65264,-24.65264,-24.65264,5.8571687,-3.1857762,3.0420268,-2.0774922,-2.0774922,-2.0774922,-2.0774922,-2.0774922,0
364,-414.366,133.52826,-52.099144,72.773636,-52.7305,49.07229,-24.651451,29.428328,-10.122199,11.262913,-1.8231772,11.128646,13.559105,22.26449,22.26449,22.26449,22.26449,22.26449,-7.0290356,1.3690723,-2.5824583,2.9803104,2.9803104,2.9803104,2.9803104,2.9803104,-24.129307,-24.129307,-24.129307,-24.129307,-24.129307,6.7857904,-2.7277684,3.2192469,-2.0625596,-2.0625596,-2.0625596,-2.0625596,-2.0625596,0
365,-417.02698,126.457,-42.42453,78.10459,-42.200535,49.05886,-18.24011,28.775133,-3.4966986,11.383411,-2.8518877,3.4222476,5.136744,23.006643,23.006643,23.006643,23.006643,23.006643,-6.9701557,0.2541829,-4.0215154,1.0970666,1.0970666,1.0970666,1.0970666,1.0970666,-24.936123,-24.936123,-24.936123,-24.936123,-24.936123,5.9077034,-2.6712587,2.7659512,-2.4122157,-2.4122157,-2.4122157,-2.4122157,-2.4122157,0
366,-411.96124,140.02603,-47.33798,76.49045,-47.18805,46.524517,-23.850685,23.166674,-10.020196,9.659224,-4.6280513,4.237639,5.7897787,21.23658,21.23658,21.23658,21.23658,21.23658,-8.213735,0.3553983,-3.687189,1.8331416,1.8331416,1.8331416,1.8331416,1.8331416,-24.353064,-24.353064,-24.353064,-24.353064,-24.353064,7.077037,-2.3854365,3.3780851,-2.020829,-2.020829,-2.020829,-2.020829,-2.020829,0
367,-402.01117,136.57756,-55.03586,78.06716,-53.03879,47.830864,-28.547256,26.277172,-9.284518,12.875325,-5.6788335,3.5633636,6.1176424,21.045773,21.045773,21.045773,21.045773,21.045773,-7.2773895,1.1301241,-3.4430609,2.2693038,2.2693038,2.2693038,2.2693038,2.2693038,-23.34875,-23.34875,-23.34875,-23.34875,-23.34875,7.207855,-2.7136774,3.2609925,-2.511095,-2.511095,-2.511095,-2.511095,-2.511095,0
368,-418.00616,129.2631,-49.65055,78.0342,-44.913452,52.97505,-16.007036,28.607182,-7.8239264,9.365022,-4.0996614,6.9812546,7.7349386,23.016483,23.016483,23.016483,23.016483,23.016483,-7.0676684,0.43345326,-4.0134563,1.2864127,1.2864127,1.2864127,1.2864127,1.2864127,-25.155363,-25.155363,-25.155363,-25.155363,-25.155363,5.632646,-3.329155,2.968838,-2.055194,-2.055194,-2.055194,-2.055194,-2.055194,0
369,-405.88773,135.94487,-48.322533,80.14705,-50.22693,46.371857,-25.565245,23.183813,-9.867487,9.244086,-4.9683604,5.345905,8.006699,20.958952,20.958952,20.958952,20.958952,20.958952,-8.011713,0.30397734,-3.6997776,2.2851782,2.2851782,2.2851782,2.2851782,2.2851782,-23.987934,-23.987934,-23.987934,-23.987934,-23.987934,6.9098344,-2.2874312,3.6822257,-2.0125494,-2.0125494,-2.0125494,-2.0125494,-2.0125494,0
370,-404.4899,124.614296,-57.15992,82.21521,-51.234447,51.170406,-27.473667,30.711044,-10.110504,12.06529,-4.1930876,2.637438,8.027022,22.068926,22.068926,22.068926,22.068926,22.068926,-6.4715886,1.053435,-3.9672346,1.989373,1.989373,1.989373,1.989373,1.989373,-23.998554,-23.998554,-23.998554,-23.998554,-23.998554,5.9899464,-3.051239,3.2612681,-2.3913562,-2.3913562,-2.3913562,-2.3913562,-2.3913562,0
371,-413.86948,131.21954,-50.42036,72.7715,-44.90775,55.324444,-17.143969,29.45448,-10.944883,10.787994,-3.0409405,8.556903,8.918627,22.591816,22.591816,22.591816,22.591816,22.591816,-7.036167,0.7603822,-3.568863,1.4090409,1.4090409,1.4090409,1.4090409,1.4090409,-24.911354,-24.911354,-24.911354,-24.911354,-24.911354,5.794885,-3.3842883,2.8161814,-1.8707167,-1.8707167,-1.8707167,-1.8707167,-1.8707167,0
372,-411.8705,136.05301,-49.671825,77.41395,-44.580853,49.460945,-22.814407,25.178514,-9.708309,12.564843,-2.7355793,4.8394346,6.126166,21.696453,21.696453,21.696453,21.696453,21.696453,-7.612776,0.6443388,-3.7574723,1.6084588,1.6084588,1.6084588,1.6084588,1.6084588,-24.590807,-24.590807,-24.590807,-24.590807,-24.590807,6.6696963,-2.6316562,3.3008425,-2.0339818,-2.0339818,-2.0339818,-2.0339818,-2.0339818,0
373,-407.2874,132.63159,-48.81961,79.81234,-46.053665,48.745396,-24.052145,25.160809,-10.272014,12.161358,-3.89522,4.941035,6.788849,21.401955,21.401955,21.401955,21.401955,21.401955,-7.558995,0.41205555,-3.8732972,1.7878562,1.7878562,1.7878562,1.7878562,1.7878562,-24.390804,-24.390804,-24.390804,-24.390804,-24.390804,6.5317464,-2.5042348,3.498902,-2.0109687,-2.0109687,-2.0109687,-2.0109687,-2.0109687,0
374,-418.37088,126.70198,-50.41515,73.9227,-50.69729,49.24417,-21.973621,33.565205,-5.6053643,13.630884,-4.484512,6.685104,9.5162325,23.397604,23.397604,23.397604,23.397604,23.397604,-6.164106,1.2891998,-3.0861728,2.137013,2.137013,2.137013,2.137013,2.137013,-24.351181,-24.351181,-24.351181,-24.351181,-24.351181,6.3372197,-3.1216042,2.52226,-2.684255,-2.684255,-2.684255,-2.684255,-2.684255,0
375,-417.62265,125.97926,-45.942593,79.05398,-43.376617,52.570618,-21.04175,29.841942,-5.5789394,17.009598,-2.2072606,8.263518,7.587076,23.051353,23.051353,23.051353,23.051353,23.051353,-6.514615,0.69458115,-3.5885499,1.5961685,1.5961685,1.5961685,1.5961685,1.5961685,-25.093306,-25.093306,-25.093306,-25.093306,-25.093306,6.0943074,-2.7365475,3.0841427,-2.3272154,-2.3272154,-2.3272154,-2.3272154,-2.3272154,0
376,-402.74097,116.62881,-68.35121,80.6588,-46.967216,49.616,-24.737501,32.189022,-9.511874,15.020814,-1.863664,4.817831,8.582318,22.929693,22.929693,22.929693,22.929693,22.929693,-5.077063,2.1086657,-3.7002993,1.9397182,1.9397182,1.9397182,1.9397182,1.9397182,-23.878729,-23.878729,-23.878729,-23.878729,-23.878729,5.3355527,-3.7670171,3.188082,-2.3663652,-2.3663652,-2.3663652,-2.3663652,-2.3663652,0
377,-412.5548,126.691086,-53.712196,73.57494,-53.217033,51.593838,-21.308186,32.7635,-7.627807,12.5697565,-3.6380963,10.662488,13.796031,23.012537,23.012537,23.012537,23.012537,23.012537,-6.1324363,1.4938159,-2.7880132,2.6734107,2.6734107,2.6734107,2.6734107,2.6734107,-24.05259,-24.05259,-24.05259,-24.05259,-24.05259,6.178069,-3.2985878,2.7792106,-2.3518026,-2.3518026,-2.3518026,-2.3518026,-2.3518026,0
378,-413.40256,133.7697,-49.170185,79.1787,-44.68283,49.777027,-23.168756,26.151922,-8.8160305,11.818089,-4.9927564,4.4727674,5.790127,21.968233,21.968233,21.968233,21.968233,21.968233,-7.521391,0.37893945,-4.021978,1.4666203,1.4666203,1.4666203,1.4666203,1.4666203,-24.72413,-24.72413,-24.72413,-24.72413,-24.72413,6.46287,-2.768422,3.295355,-2.0630403,-2.0630403,-2.0630403,-2.0630403,-2.0630403,0
379,-414.26767,127.04827,-49.097347,80.10205,-48.81076,53.922173,-24.814558,31.30949,-8.325218,16.929047,-3.9622488,5.436683,3.914477,22.648987,22.648987,22.648987,22.648987,22.648987,-6.529157,0.8229964,-3.6935475,1.5461442,1.5461442,1.5461442,1.5461442,1.5461442,-24.751078,-24.751078,-24.751078,-24.751078,-24.751078,6.3015184,-2.8182042,3.0217535,-2.7379227,-2.7379227,-2.7379227,-2.7379227,-2.7379227,0
380,-409.9502,134.38872,-50.18766,80.03722,-45.97709,49.74809,-24.525908,26.424866,-10.59109,11.967267,-4.524752,5.009995,6.269428,21.57632,21.57632,21.57632,21.57632,21.57632,-7.6111603,0.43150932,-3.9563117,1.6719416,1.6719416,1.6719416,1.6719416,1.6719416,-24.54234,-24.54234,-24.54234,-24.54234,-24.54234,6.5463395,-2.6835341,3.4687831,-2.028024,-2.028024,-2.028024,-2.028024,-2.028024,0
381,-409.1788,125.68427,-53.91448,77.02369,-52.131664,49.20021,-22.090864,32.387684,-9.220261,10.233091,-6.2225556,6.318402,10.130467,22.596136,22.596136,22.596136,22.596136,22.596136,-6.4492216,0.99010295,-3.5026243,2.1664188,2.1664188,2.1664188,2.1664188,2.1664188,-24.0342,-24.0342,-24.0342,-24.0342,-24.0342,5.9875126,-3.3060627,2.8878095,-2.3832119,-2.3832119,-2.3832119,-2.3832119,-2.3832119,0
382,-413.10703,123.82913,-52.168724,80.19202,-43.167297,52.97349,-21.956787,29.865572,-7.3765545,15.094507,-2.2562907,5.8225226,6.866316,22.903942,22.903942,22.903942,22.903942,22.903942,-6.333406,0.88051283,-3.932045,1.3885245,1.3885245,1.3885245,1.3885245,1.3885245,-24.902903,-24.902903,-24.902903,-24.902903,-24.902903,5.7147703,-3.0772128,3.1325831,-2.2249806,-2.2249806,-2.2249806,-2.2249806,-2.2249806,0
383,-410.91644,129.11517,-52.717884,76.01109,-53.619198,49.96853,-24.243155,34.40286,-6.878122,14.461062,-8.50066,1.6685106,3.9311543,22.715387,22.715387,22.715387,22.715387,22.715387,-6.2489595,1.1689215,-3.5944102,1.6140758,1.6140758,1.6140758,1.6140758,1.6140758,-23.825115,-23.825115,-23.825115,-23.825115,-23.825115,6.5886154,-3.3469396,2.306835,-3.1622937,-3.1622937,-3.1622937,-3.1622937,-3.1622937,0
384,-405.57526,128.72723,-61.4782,79.09295,-43.71698,50.090405,-27.07691,26.523668,-11.348356,13.490223,-2.3774266,5.1519847,6.276092,21.83495,21.83495,21.83495,21.83495,21.83495,-6.65095,1.3460904,-3.8202834,1.6920425,1.6920425,1.6920425,1.6920425,1.6920425,-24.24338,-24.24338,-24.24338,-24.24338,-24.24338,6.1235023,-3.1607223,3.572096,-1.9032089,-1.9032089,-1.9032089,-1.9032089,-1.9032089,0
385,-409.80807,128.96515,-50.296288,80.9586,-46.680027,49.579647,-22.934948,26.580269,-9.660391,13.165968,-2.8944263,6.5585723,7.132976,21.946331,21.946331,21.946331,21.946331,21.946331,-7.1050105,0.6211572,-3.7632687,1.8809255,1.8809255,1.8809255,1.8809255,1.8809255,-24.580084,-24.580084,-24.580084,-24.580084,-24.580084,6.2587123,-2.6315243,3.5151737,-2.143275,-2.143275,-2.143275,-2.143275,-2.143275,0
386,-415.79416,131.13414,-48.33802,72.93818,-51.734783,48.375988,-22.192335,32.383347,-4.1503873,15.376428,-5.340007,2.9139535,5.8920016,22.967531,22.967531,22.967531,22.967531,22.967531,-6.367253,1.3080492,-3.147829,1.8469796,1.8469796,1.8469796,1.8469796,1.8469796,-23.976683,-23.976683,-23.976683,-23.976683,-23.976683,6.886463,-2.9583619,2.1958358,-3.1022034,-3.1022034,-3.1022034,-3.1022034,-3.1022034,0
387,-405.183,132.93922,-53.061893,77.04896,-48.587296,49.95855,-25.309883,27.181038,-11.773174,13.119339,-4.0106835,6.8491,7.390139,21.412973,21.412973,21.412973,21.412973,21.412973,-7.1978636,0.9211119,-3.4535217,2.051968,2.051968,2.051968,2.051968,2.051968,-24.05701,-24.05701,-24.05701,-24.05701,-24.05701,6.621289,-2.7903585,3.3833938,-2.101613,-2.101613,-2.101613,-2.101613,-2.101613,0
388,-412.41473,133.84415,-49.11273,78.9631,-44.713993,49.444126,-22.402802,26.420343,-10.29851,12.634621,-3.896126,5.0914526,5.772725,21.834906,21.834906,21.834906,21.834906,21.834906,-7.519496,0.4614694,-3.9091282,1.5352746,1.5352746,1.5352746,1.5352746,1.5352746,-24.74164,-24.74164,-24.74164,-24.74164,-24.74164,6.4817367,-2.6939478,3.3422987,-2.069652,-2.069652,-2.069652,-2.069652,-2.069652,0
389,-402.3922,113.6713,-66.24787,77.04972,-51.808502,55.425426,-22.903912,31.202713,-11.32451,15.918583,1.7007442,10.435313,10.916141,23.032145,23.032145,23.032145,23.032145,23.032145,-4.81717,2.4191053,-2.8894029,2.497557,2.497557,2.497557,2.497557,2.497557,-23.96676,-23.96676,-23.96676,-23.96676,-23.96676,5.1538815,-3.6062284,3.2162414,-2.3569424,-2.3569424,-2.3569424,-2.3569424,-2.3569424,0
390,-410.31064,135.56819,-50.36871,78.67987,-46.107132,47.83253,-23.850485,24.813515,-10.555549,11.614649,-2.9275265,5.274661,6.2397246,21.482424,21.482424,21.482424,21.482424,21.482424,-7.6975126,0.61088693,-3.7203808,1.8393478,1.8393478,1.8393478,1.8393478,1.8393478,-24.451073,-24.451073,-24.451073,-24.451073,-24.451073,6.70851,-2.5214386,3.5076604,-2.0313437,-2.0313437,-2.0313437,-2.0313437,-2.0313437,0
