,file,state,machine_type,machine,dB,file_path
28253,00000024.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000024.wav
28254,00000025.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000025.wav
28255,00000026.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000026.wav
28256,00000027.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000027.wav
28257,00000028.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000028.wav
28258,00000029.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000029.wav
28259,00000030.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000030.wav
28260,00000031.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000031.wav
28261,00000032.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000032.wav
28262,00000033.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000033.wav
28263,00000034.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000034.wav
28264,00000035.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000035.wav
28265,00000036.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000036.wav
28266,00000037.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000037.wav
28267,00000038.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000038.wav
28268,00000039.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000039.wav
28269,00000040.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000040.wav
28270,00000041.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000041.wav
28271,00000042.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000042.wav
28272,00000043.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000043.wav
28273,00000044.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000044.wav
28274,00000045.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000045.wav
28275,00000046.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000046.wav
28276,00000047.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000047.wav
28277,00000048.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000048.wav
28278,00000049.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000049.wav
28279,00000050.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000050.wav
28280,00000051.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000051.wav
28281,00000052.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000052.wav
28282,00000053.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000053.wav
28283,00000054.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000054.wav
28284,00000055.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000055.wav
28285,00000056.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000056.wav
28286,00000057.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000057.wav
28287,00000058.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000058.wav
28288,00000059.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000059.wav
28289,00000060.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000060.wav
28290,00000061.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000061.wav
28291,00000062.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000062.wav
28292,00000063.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000063.wav
28293,00000064.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000064.wav
28294,00000065.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000065.wav
28295,00000066.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000066.wav
28296,00000067.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000067.wav
28297,00000068.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000068.wav
28298,00000069.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000069.wav
28299,00000070.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000070.wav
28300,00000071.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000071.wav
28301,00000072.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000072.wav
28302,00000073.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000073.wav
28303,00000074.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000074.wav
28304,00000075.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000075.wav
28305,00000076.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000076.wav
28306,00000077.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000077.wav
28307,00000078.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000078.wav
28308,00000079.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000079.wav
28309,00000080.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000080.wav
28310,00000081.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000081.wav
28311,00000082.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000082.wav
28312,00000083.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000083.wav
28313,00000084.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000084.wav
28314,00000085.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000085.wav
28315,00000086.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000086.wav
28316,00000087.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000087.wav
28317,00000088.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000088.wav
28318,00000089.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000089.wav
28319,00000090.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000090.wav
28320,00000091.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000091.wav
28321,00000092.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000092.wav
28322,00000093.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000093.wav
28323,00000094.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000094.wav
28324,00000095.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000095.wav
28325,00000096.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000096.wav
28326,00000097.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000097.wav
28327,00000098.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000098.wav
28328,00000099.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000099.wav
28329,00000100.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000100.wav
28330,00000101.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000101.wav
28331,00000102.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000102.wav
28332,00000103.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000103.wav
28333,00000104.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000104.wav
28334,00000105.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000105.wav
28335,00000106.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000106.wav
28336,00000107.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000107.wav
28337,00000108.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000108.wav
28338,00000109.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000109.wav
28339,00000110.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000110.wav
28340,00000111.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000111.wav
28341,00000112.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000112.wav
28342,00000113.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000113.wav
28343,00000114.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000114.wav
28344,00000115.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000115.wav
28345,00000116.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000116.wav
28346,00000117.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000117.wav
28347,00000118.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000118.wav
28348,00000119.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000119.wav
28349,00000120.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000120.wav
28350,00000121.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000121.wav
28351,00000122.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000122.wav
28352,00000123.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000123.wav
28353,00000124.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000124.wav
28354,00000125.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000125.wav
28355,00000126.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000126.wav
28356,00000127.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000127.wav
28357,00000128.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000128.wav
28358,00000129.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000129.wav
28359,00000130.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000130.wav
28360,00000131.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000131.wav
28361,00000132.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000132.wav
28362,00000133.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000133.wav
28363,00000134.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000134.wav
28364,00000135.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000135.wav
28365,00000136.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000136.wav
28366,00000137.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000137.wav
28367,00000138.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000138.wav
28368,00000139.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000139.wav
28369,00000140.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000140.wav
28370,00000141.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000141.wav
28371,00000142.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000142.wav
28372,00000143.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000143.wav
28373,00000144.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000144.wav
28374,00000145.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000145.wav
28375,00000146.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000146.wav
28376,00000147.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000147.wav
28377,00000148.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000148.wav
28378,00000149.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000149.wav
28379,00000150.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000150.wav
28380,00000151.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000151.wav
28381,00000152.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000152.wav
28382,00000153.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000153.wav
28383,00000154.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000154.wav
28384,00000155.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000155.wav
28385,00000156.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000156.wav
28386,00000157.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000157.wav
28387,00000158.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000158.wav
28388,00000159.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000159.wav
28389,00000160.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000160.wav
28390,00000161.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000161.wav
28391,00000162.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000162.wav
28392,00000163.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000163.wav
28393,00000164.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000164.wav
28394,00000165.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000165.wav
28395,00000166.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000166.wav
28396,00000167.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000167.wav
28397,00000168.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000168.wav
28398,00000169.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000169.wav
28399,00000170.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000170.wav
28400,00000171.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000171.wav
28401,00000172.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000172.wav
28402,00000173.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000173.wav
28403,00000174.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000174.wav
28404,00000175.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000175.wav
28405,00000176.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000176.wav
28406,00000177.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000177.wav
28407,00000178.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000178.wav
28408,00000179.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000179.wav
28409,00000180.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000180.wav
28410,00000181.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000181.wav
28411,00000182.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000182.wav
28412,00000183.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000183.wav
28413,00000184.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000184.wav
28414,00000185.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000185.wav
28415,00000186.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000186.wav
28416,00000187.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000187.wav
28417,00000188.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000188.wav
28418,00000189.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000189.wav
28419,00000190.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000190.wav
28420,00000191.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000191.wav
28421,00000192.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000192.wav
28422,00000193.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000193.wav
28423,00000194.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000194.wav
28424,00000195.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000195.wav
28425,00000196.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000196.wav
28426,00000197.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000197.wav
28427,00000198.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000198.wav
28428,00000199.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000199.wav
28429,00000200.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000200.wav
28430,00000201.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000201.wav
28431,00000202.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000202.wav
28432,00000203.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000203.wav
28433,00000204.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000204.wav
28434,00000205.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000205.wav
28435,00000206.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000206.wav
28436,00000207.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000207.wav
28437,00000208.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000208.wav
28438,00000209.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000209.wav
28439,00000210.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000210.wav
28440,00000211.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000211.wav
28441,00000212.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000212.wav
28442,00000213.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000213.wav
28443,00000214.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000214.wav
28444,00000215.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000215.wav
28445,00000216.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000216.wav
28446,00000217.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000217.wav
28447,00000218.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000218.wav
28448,00000219.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000219.wav
28449,00000220.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000220.wav
28450,00000221.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000221.wav
28451,00000222.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000222.wav
28452,00000223.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000223.wav
28453,00000224.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000224.wav
28454,00000225.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000225.wav
28455,00000226.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000226.wav
28456,00000227.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000227.wav
28457,00000228.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000228.wav
28458,00000229.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000229.wav
28459,00000230.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000230.wav
28460,00000231.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000231.wav
28461,00000232.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000232.wav
28462,00000233.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000233.wav
28463,00000234.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000234.wav
